sample_index,sensor,vec_x,vec_y,vec_z,acc
248,2,-0.023962105835683967,-0.02077317046280381,-0.99949707238599,0.17791691889691574
248,3,-0.042712390432880915,0.0742617208526699,-0.9963236635287982,0.08592082230089727
248,4,-0.16989656201217931,-0.003717428250111239,-0.985454817745276,0.1407242452937069
248,5,-0.014186090990572085,-0.08783490015372611,-0.9960340608763584,0.058380469974972614
249,1,-0.06019531209774943,0.04590941581569849,-0.9971303808842971,0.10826015924648517
249,2,-0.023050017172072102,-0.021120387189793588,-0.9995111349953144,0.09136870429536385
249,3,-0.04310313667922788,0.07413304273791911,-0.996316407255672,0.10331303397460904
249,4,-0.17001159788234338,-0.0037811599566253203,-0.9854348243248722,0.07999007545978881
249,5,-0.014885214322432682,-0.08810961502326513,-0.9959995902031564,0.09816371772655919
250,1,-0.06043212331778381,0.04585641372384097,-0.997118456218612,0.057817320936302985
250,2,-0.022507185983006443,-0.021493709650862426,-0.9995156213350992,0.09136870429536385
250,3,-0.0436757487842104,0.0739387385350096,-0.996305897149604,0.1283458656470339
250,4,-0.17010299264248402,-0.0040941450847576735,-0.9854178001958759,0.07999007545978881
250,5,-0.01516894404267641,-0.08817436802540422,-0.995989562345496,0.1110798570406343
251,1,-0.060760304469569475,0.04575272587753855,-0.99710327874288,0.0722584832144506
251,2,-0.021964325285404342,-0.021866928920220397,-0.9995195462887292,0.06101407543630925
251,3,-0.04423374810293261,0.07367175714001017,-0.99630106026416,0.11889101192764256
251,4,-0.17019430425645551,-0.004407065073693248,-0.9854006509496278,0.14190199124362218
251,5,-0.015306611456896903,-0.08831658002601038,-0.995974857407386,0.05405454079595673
252,1,-0.06091106576262732,0.04587305395683825,-0.9970884403150032,0.06604051457395171
252,2,-0.021252606258242646,-0.02208519238633715,-0.99953022409813,0.14425902190251771
252,3,-0.04486001541317165,0.07343738475162169,-0.996290411175856,0.09872817561554464
252,4,-0.17067923465129856,-0.004566577725077321,-0.9853161065379792,0.11165545178206719
252,5,-0.015608337839064937,-0.08818331504024868,-0.9959819714885692,0.1304235641590098
253,1,-0.06120191968303585,0.045685420749891716,-0.9970792805788938,0.12338572836106775
253,2,-0.02095744143850812,-0.022300687378577558,-0.9995315461218756,0.14425902190251771
253,3,-0.04536971538175458,0.0733606543384881,-0.9962729009857418,0.12542625260749934
253,4,-0.1712073091059753,-0.00472874096982976,-0.985223663769886,0.13570126357719728
253,5,-0.01593769915034049,-0.08818787671164108,-0.9959763121669069,0.12621839732736667
254,1,-0.06139248617543771,0.045684246888185766,-0.9970676845807521,0.10675584812850529
254,2,-0.020662339112676027,-0.02251612167641677,-0.99953293877748,0.14783281167119786
254,3,-0.04574355149532772,0.07335851066772575,-0.99625597191029,0.12182385296366267
254,4,-0.17157048317154355,-0.004918301867347069,-0.9851594907152448,0.13570126357719728
254,5,-0.01617588412769095,-0.08825883488863905,-0.9959662485475338,0.1110655193389915
255,1,-0.061701229697229173,0.04547187013701528,-0.9970582989672556,0.09493451041830511
255,2,-0.020567645814729592,-0.022774891476786227,-0.9995290073297436,0.1734767947497392
255,3,-0.046213611534824284,0.07324504324391734,-0.9962427363051192,0.13387859359204796
255,4,-0.1719337697254395,-0.005107810657152129,-0.9850953549314052,0.11047847506475861
255,5,-0.016581171789359327,-0.0884756530559734,-0.995940306999168,0.10283178182236899
256,1,-0.06191390036877669,0.04535784794681319,-0.9970503064948568,0.14093448559732052
256,2,-0.0210162083954076,-0.02359808959334667,-0.9995006169341362,0.1734767947497392
256,3,-0.04697529830742553,0.07298362660903251,-0.9962262329269399,0.15614529466759497
256,4,-0.17217709008397913,-0.0052712867627470105,-0.98505198741942,0.11047847506475861
256,5,-0.017133681644641394,-0.08856130492368293,-0.9959233604750548,0.07145093494952183
257,1,-0.06217560796116521,0.04525331218287265,-0.997038760552712,0.09133618257115278
257,2,-0.02146449521114404,-0.024421445486773663,-0.9994713096712138,0.12775656100523464
257,3,-0.04814704707051932,0.07315201241782572,-0.9961579396586367,0.15226835499541255
257,4,-0.17242034538035295,-0.005434639000981692,-0.9850085069618858,0.10314019339377906
257,5,-0.017456910086625782,-0.08866096423849275,-0.9959089073781784,0.08561781108459578
258,1,-0.0625376597794189,0.0452113740994418,-0.997017978080088,0.04668623283932639
258,2,-0.02181316691096458,-0.025343168401890867,-0.999440857091396,0.19232650665457515
258,3,-0.04861950137992836,0.07354709537793669,-0.9961058957111948,0.14491746313180678
258,4,-0.17258689699597304,-0.005445587096733526,-0.9849792218834176,0.10314019339377906
258,5,-0.017896869504295674,-0.08891618644443199,-0.9958782777373938,0.07969033075301069
259,1,-0.0626769320053407,0.04525849940206925,-0.9970071495132796,0.022032272652389686
259,2,-0.021943684388799675,-0.02719002768628837,-0.999389353689628,0.19232650665457515
259,3,-0.04903577320766656,0.0737270569875843,-0.996072183080705,0.04875800076418668
259,4,-0.17275340191323174,-0.005456324839857897,-0.9849500107219176,0.10314019339377906
259,5,-0.01810263734361297,-0.08896031875450179,-0.99587062335589,0.08505508524205607
260,1,-0.06275421273020246,0.04524806402709093,-0.9970028537069912,0.09233132948265713
260,2,-0.022077088694388874,-0.029036461509909076,-0.999334538991708,0.19232650665457515
260,3,-0.04906756314157912,0.07358429845905796,-0.9960811366982693,0.12841481539198346
260,4,-0.17291989999978635,-0.005466983778278625,-0.9849207726300431,0.1078583769713875
260,5,-0.01836808618695406,-0.0891506014608612,-0.9958487746423608,0.12777660284776698
261,1,-0.06301019332938806,0.04519467447567155,-0.9969890281564384,0.13606585875057994
261,2,-0.02221327745669413,-0.030882611057108374,-0.999276134881684,0.25385723225503126
261,3,-0.04893841901769223,0.07346112005171353,-0.9960965599620208,0.11650167595137792
261,4,-0.1726450230826242,-0.005644577638976758,-0.984967916332148,0.1078583769713875
261,5,-0.01861704818560059,-0.08944693896504538,-0.9958176187930752,0.1620480480422593
262,1,-0.06344028322064041,0.045129371903545074,-0.9969646664274744,0.1393172510522033
262,2,-0.01964441285568333,-0.032656538242191065,-0.9992735143677608,0.10199702165688346
262,3,-0.048974903727549424,0.07326130251967118,-0.9961094898381619,0.1481986853296821
262,4,-0.1723703322271046,-0.005822035963587692,-0.9850149387606464,0.11450763631868557
262,5,-0.01896408076870544,-0.08977322632011614,-0.9957816494627652,0.16912962161751793
263,1,-0.06364822578175328,0.04506346526606589,-0.9969544553438436,0.08283464656063963
263,2,-0.01705255704880716,-0.03190722560530465,-0.9993453337477528,0.19242116523575728
263,3,-0.04920927280601016,0.07286444662313281,-0.9961271649071936,0.12677997395939844
263,4,-0.17198526567850464,-0.006084876212156545,-0.9850807190424691,0.10561595120183709
263,5,-0.01991863829718289,-0.09037982761578656,-0.9957081405029792,0.23069178597128318
264,1,-0.06389662073191116,0.045152706739903306,-0.9969345744545888,0.07228110989584015
264,2,-0.014645334324246431,-0.03002102985591595,-0.9994420120003136,0.19242116523575728
264,3,-0.049040052797396816,0.0722974150428928,-0.9961768427986172,0.046700849112275164
264,4,-0.17158562189110427,-0.006265659762099675,-0.9851492140899,0.10561595120183709
264,5,-0.02029876264258839,-0.0905791278563634,-0.995682313511798,0.1806349285326407
265,1,-0.06407699916840914,0.04502733478353076,-0.9969286546510416,0.08976097334978332
265,2,-0.012234288572537754,-0.02813944489187996,-0.9995291585899431,0.5433894874159275
265,3,-0.049146588215616266,0.07220966294362682,-0.9961778830165368,0.06192674682268983
265,4,-0.17118584188179078,-0.006446458446346254,-0.9852176465200096,0.12510848890049073
265,5,-0.020715555726193442,-0.09069075670132716,-0.99566368811282,0.13912457546704948
266,1,-0.0642246262610574,0.04509622640473628,-0.99691602402346,0.05412730501461474
266,2,-0.012117587957792459,-0.025719773876375838,-0.9995957858768252,0.6190769488873185
266,3,-0.049170376727645404,0.0719974296011052,-0.9961920370938898,0.09994995989724736
266,4,-0.17073378490897778,-0.006596946972053028,-0.9852951008630496,0.04287681930515527
266,5,-0.021078651511859187,-0.09080118996085043,-0.9956459681798095,0.17305312562515593
267,1,-0.06407530934634774,0.04492221337372016,-0.9969335007294001,0.0638884754698109
267,2,-0.014931317667991785,-0.023810342659753028,-0.9996049461258611,0.6190769488873185
267,3,-0.04907670331164536,0.07174844620622133,-0.99621461769698,0.10311184802303638
267,4,-0.16990286130596538,-0.006737319671357371,-0.985437860416496,0.14431738762863205
267,5,-0.02145588388678368,-0.0910900556350248,-0.9956115176081592,0.16425994971397676
268,1,-0.06388398213494961,0.044714141946266696,-0.9969551014137441,0.1068075428829846
268,2,-0.017742287669261232,-0.021897034333003364,-0.9996027798948952,0.18365174008741764
268,3,-0.04915005669852514,0.07148541910240355,-0.996229929312361,0.05483313918808605
268,4,-0.16952044570280986,-0.006690652565450969,-0.9855039648306176,0.10435037019515635
268,5,-0.02176874151235426,-0.09140563753066444,-0.995575733395204,0.15497509683009494
269,1,-0.06357588193755646,0.04425908710932802,-0.9969951181252262,0.09975311027198909
269,2,-0.02260245318408411,-0.020013056333186858,-0.999544242391594,0.06746633502594582
269,3,-0.049148037904168766,0.07112967232466158,-0.9962555002942256,0.02660095739671556
269,4,-0.1685506519692885,-0.006897611253131888,-0.9856688142692854,0.14622234502735762
269,5,-0.02229933510506016,-0.09229945805506452,-0.995481595910472,0.033864005361098216
270,1,-0.06277771506935133,0.044066071883433484,-0.9970541956154784,0.02846748788278023
270,2,-0.02450472845955127,-0.0192739594590933,-0.999513888671,0.08824805934674766
270,3,-0.0492278770109134,0.07097434723504571,-0.9962626038537958,0.04861918982910398
270,4,-0.16838021069731085,-0.0069882944763646,-0.9856974117917976,0.04781594115734332
270,5,-0.0224999958196844,-0.09235265860853584,-0.9954720774765672,0.09224210713339588
271,1,-0.06233333168598292,0.04389532892181407,-0.997089656402697,0.1063550004529971
271,2,-0.0253519475186806,-0.018669609968114405,-0.9995042532929536,0.08604418803759771
271,3,-0.04942699334536767,0.07104633839828738,-0.996247591589228,0.024057351335060855
271,4,-0.16831330907488146,-0.007116272112366373,-0.9857078257046221,0.04781594115734332
271,5,-0.022535967065858125,-0.0920869325672237,-0.995495957565506,0.15250679627197547
272,1,-0.06187693795711971,0.043721449022963994,-0.99712576306216,0.09675735539481442
272,2,-0.02540727182394585,-0.01797894526998063,-0.999515459461398,0.08604418803759771
272,3,-0.049624139212752376,0.07093828017565634,-0.9962455069141456,0.05762719262287172
272,4,-0.1682463875990935,-0.007244342455767397,-0.9857184360179376,0.11557134627193007
272,5,-0.022051021837842383,-0.092029036871248,-0.9955120831593922,0.1485561194811389
273,1,-0.061731805009540765,0.04371679712678463,-0.9971349197853198,0.04707779033510883
273,2,-0.025462812156054008,-0.01728810412781733,-0.9995261595780458,0.18524122006466925
273,3,-0.049661913191335436,0.0709699017208311,-0.9962413495127078,0.010007008916485304
273,4,-0.16826282683334715,-0.007360296266088702,-0.9857147130407888,0.10018030743085717
273,5,-0.02166810511580968,-0.09193651706209666,-0.9955290861194068,0.12335591692925003
274,1,-0.06173424585304312,0.04372871940481083,-0.997134289087728,0.026924620095399414
274,2,-0.02598065191451641,-0.016753690872303675,-0.9995220694351806,0.2146672701822606
274,3,-0.04966243289995983,0.07098721923493828,-0.9962400731901601,0.01846758436749069
274,4,-0.1683177267831339,-0.007415471120000246,-0.9857048964521218,0.10018030743085717
274,5,-0.021320473082374985,-0.0919938318307956,-0.9955313112766356,0.11007043114802212
275,1,-0.061787580591797925,0.04362921782829765,-0.99713530707556,0.05542698521768355
275,2,-0.02766555172538409,-0.01686361796840824,-0.999474960193824,0.2146672701822606
275,3,-0.049693548503950837,0.07105070957145754,-0.9962341414071322,0.04675222791960844
275,4,-0.16837272475991713,-0.007470446718899425,-0.985695091415976,0.14098832097637154
275,5,-0.021120334358751974,-0.0918433529066456,-0.9955495197349236,0.06718735862023689
276,1,-0.0618639610849357,0.04341158480163335,-0.9971400156065922,0.10492455259099208
276,2,-0.029350175325422088,-0.016973589890482775,-0.999424995884422,0.16357435383395838
276,3,-0.04959310540180841,0.07102103439118733,-0.9962412690658796,0.024260371699947905
276,4,-0.16831810127597455,-0.007509304708425875,-0.98570418441956,0.06909619490395416
276,5,-0.021191462542887198,-0.09174851044608703,-0.9955567063731958,0.06792743915294652
277,1,-0.061951217641649174,0.04326959208656134,-0.9971408084290156,0.06557305668324478
277,2,-0.030327347188156988,-0.017322029546391234,-0.9993898832535836,0.02602748006715971
277,3,-0.0495304715599621,0.07131413298765472,-0.9962234092364136,0.05845555042612634
277,4,-0.1681852369797721,-0.00751866209486593,-0.9857267705917062,0.06909619490395416
277,5,-0.0213617908734146,-0.09158937316229557,-0.995567689665402,0.11224262041280382
278,1,-0.06210680412812464,0.04326632795307786,-0.9971313181982678,0.03848898269114207
278,2,-0.030551885475431338,-0.01750603532651776,-0.999379798970952,0.23018455045587718
278,3,-0.04947873558391175,0.0714059039052827,-0.9962193763428892,0.06085143806541361
278,4,-0.16805244947947542,-0.00752800490999478,-0.9857493053028884,0.10179071768532612
278,5,-0.02146568845442573,-0.09166743328533028,-0.9955583047646952,0.06936620419675506
279,1,-0.06228766997596406,0.04322522381609759,-0.997121772107971,0.085869882501113
279,2,-0.0316372543510569,-0.01761789086898856,-0.9993441213924368,0.23018455045587718
279,3,-0.04936747993842666,0.07125359876914494,-0.9962357898660236,0.09816466250128622
279,4,-0.16804768297276165,-0.007631282725289325,-0.985749336644978,0.05883002450055004
279,5,-0.02158760025584969,-0.09185537291461364,-0.9955383463688684,0.0789236860548647
280,1,-0.06251515148930796,0.043289738965739184,-0.9971046970022512,0.09916633691909892
280,2,-0.032722512136526265,-0.017730546823114646,-0.9993071417030928,0.07218835561959566
280,3,-0.04930551448422614,0.07115013099436655,-0.9962462978925896,0.05209456092833034
280,4,-0.16793592641097135,-0.0075337462534889816,-0.9857691383067,0.05883002450055004
280,5,-0.021830120124053397,-0.09173261207470162,-0.995544349962621,0.07519028980708889
281,1,-0.06262780072219194,0.04337013217421394,-0.9970941957477599,0.019234558687926295
281,2,-0.032679586782741486,-0.018057548704438604,-0.9993027309233792,0.09130654211348069
281,3,-0.04945017486108489,0.07132171917107914,-0.996226859899146,0.13637139957220454
281,4,-0.1678239836580981,-0.007436270881813831,-0.9857889234031384,0.136430094246196
281,5,-0.02191957514865183,-0.09161773429427622,-0.9955529457884376,0.11127114557629646
282,1,-0.06247885872303498,0.043460664564287765,-0.997099575670612,0.0943038348629022
282,2,-0.03181550817673178,-0.017732413470041442,-0.9993363958818352,0.1914561716324077
282,3,-0.04968164758766876,0.0715928053394368,-0.9961958773761429,0.21428139993877893
282,4,-0.16791591340756773,-0.007554160179069193,-0.9857723417159184,0.136430094246196
282,5,-0.02213423518862557,-0.09130854452290536,-0.9955765858655894,0.21569550032586537
283,1,-0.06254824331510019,0.04369222144001782,-0.997085129668122,0.09841354417174712
283,2,-0.03246787445414113,-0.0162393941336859,-0.999340803659568,0.1914561716324077
283,3,-0.04987501810150315,0.07219884342347763,-0.9961424143327708,0.34176341953837974
283,4,-0.1680078621962889,-0.007671932827987644,-0.98575585852205,0.136430094246196
283,5,-0.022127367396388604,-0.09078724393501633,-0.9956244412292043,0.33620859043900986
284,1,-0.0626497887757388,0.04367640156498978,-0.9970793714659201,0.08390051997853167
284,2,-0.033123133105362086,-0.014747390501748434,-0.9993424772947951,0.1700969127121727
284,3,-0.05022236351640045,0.07276679203220772,-0.9960837277462924,0.3877253668491715
284,4,-0.16809952666792075,-0.0077899026216483045,-0.985739197423336,0.1444410573508041
284,5,-0.022348580409516115,-0.09003845917037281,-0.9956875091960335,0.3973100026048067
285,1,-0.06273267124738917,0.04339443535903613,-0.9970865427367118,0.17603448349536308
285,2,-0.030751378547769374,-0.01201470671009502,-0.999454858166112,0.1700969127121727
285,3,-0.050927953907715685,0.07322522191915537,-0.996014351951078,0.29255876835074857
285,4,-0.16809081983227836,-0.007385667726049497,-0.9857437996970398,0.12987614891183408
285,5,-0.0225172766039519,-0.08918546106976061,-0.995760449492478,0.22376126088980686
286,1,-0.06274197716932665,0.04325518971211772,-0.997091968979948,0.2255059526263585
286,2,-0.028388888746028212,-0.009273572123396058,-0.9995538924623572,0.2920802522869658
286,3,-0.05135722436340842,0.07354713074936978,-0.9959684853959508,0.3369480994680381
286,4,-0.16815594164151001,-0.007214943385060422,-0.985734004823932,0.12987614891183408
286,5,-0.02210692184635473,-0.08923392944147583,-0.9957652458742342,0.21772737121753907
287,1,-0.0631827281989702,0.042917511882317835,-0.997078757067268,0.14781349728530427
287,2,-0.027280260882758842,-0.004930570240180697,-0.9996156785519138,0.6506177366221203
287,3,-0.050832725951973766,0.07349658381167444,-0.9959991394294399,0.2803756383347253
287,4,-0.1682209995104652,-0.00704440996721653,-0.985724160020025,0.25698600632336527
287,5,-0.02163602147957828,-0.08936935839272614,-0.9957635473157458,0.08594305650752243
288,1,-0.06393770560539831,0.04217217223287967,-0.9970624564660272,0.08849831991989164
288,2,-0.02917300501488075,-0.00040981340143475537,-0.9995743099563807,0.47241261950702135
288,3,-0.0500836665745347,0.07295189801240501,-0.9960771260929432,0.1665668834655468
288,4,-0.16809437064378455,-0.007290076514619943,-0.9857439282998202,0.1389425500828699
288,5,-0.021491813306736208,-0.08983831471091107,-0.99572450026789,0.3073405992784361
289,1,-0.06493785841414114,0.04158273456304398,-0.9970225616865296,0.07515711718269884
289,2,-0.031207368971014324,-0.0004729724792022285,-0.99951281422648,0.47241261950702135
289,3,-0.04896935949845438,0.07175210065675625,-0.9962196087502471,0.2903153721791198
289,4,-0.16771286535370258,-0.007660357884067881,-0.9858060460229916,0.1389425500828699
289,5,-0.022012818120020382,-0.0912472861324762,-0.9955849903330763,0.6445809382026227
290,1,-0.06637292875589558,0.040432319510825813,-0.99697531852124,0.21395289554929908
290,2,-0.03324168692825319,-0.0005311092928461381,-0.9994471027350768,0.9472428864397827
290,3,-0.04768729549600605,0.06819121348402188,-0.9965319988804836,0.669797563626451
290,4,-0.16733142666576253,-0.008030637522223522,-0.9858680065399359,0.2651162501651215
290,5,-0.02276972051377267,-0.09302734069686196,-0.9954030715626808,0.8672989973601424
291,1,-0.06887712910486808,0.03819066080057392,-0.9968938384807876,0.37382690572453786
291,2,-0.03171984424030644,-0.0068695971641890285,-0.9994731860557162,0.9472428864397827
291,3,-0.04769643866424071,0.0663135258890121,-0.9966581948238,0.6181132244560291
291,4,-0.16694731716100294,-0.00914133508961211,-0.9859234153627618,0.3513761310049981
291,5,-0.02401435230146143,-0.0957094393787421,-0.9951196020586652,0.8060269846813765
292,1,-0.06961186147083145,0.037430447245841734,-0.9968716393104672,0.38772500681736904
292,2,-0.03022616732883117,-0.013214899712036356,-0.9994557415360298,0.5883190175553616
292,3,-0.04788586856804111,0.06457408918885396,-0.9967633224458678,0.5221831605713494
292,4,-0.16705941241695615,-0.010217623749872623,-0.9858938534636641,0.3513761310049981
292,5,-0.02475889174403973,-0.097642468633611,-0.9949135296632888,0.5977068776842461
293,1,-0.07022910788063136,0.036710094964783634,-0.996855166933128,0.29645034147417615
293,2,-0.02687238140436997,-0.019040620119738567,-0.9994575113697792,0.3678354229471557
293,3,-0.04797639948855538,0.06357329493139205,-0.9968233198909884,0.42415906975863227
293,4,-0.16717207374574364,-0.011293821129701705,-0.985863080443526,0.1825639527133577
293,5,-0.02582028494567774,-0.09921213446281167,-0.9947312577461022,0.39131533210033403
294,1,-0.07031910922328792,0.03642220544803866,-0.9968593919039156,0.3152917910257105
294,2,-0.022474050645936845,-0.02255610571413657,-0.9994929039588588,0.3678354229471557
294,3,-0.04857716406704105,0.06293393423753446,-0.9968347805997282,0.32316905391167766
294,4,-0.16809754976090135,-0.012286616371135971,-0.985693802063624,0.1825639527133577
294,5,-0.02681498108091724,-0.09987391858269852,-0.9946387207472344,0.28310416053673393
295,1,-0.06970925183514776,0.03635402817775989,-0.996904701135638,0.23557646596512366
295,2,-0.018085223638294283,-0.02608353200656991,-0.999496205608216,0.5160517674258566
295,3,-0.04939918996080645,0.06339952171688842,-0.9967648795838204,0.31701935482032506
295,4,-0.16902317497784666,-0.013278967536612798,-0.9855226421528199,0.1825639527133577
295,5,-0.027558606351977176,-0.10010293629269762,-0.9945953151211678,0.2936944675933418
296,1,-0.06872675131242661,0.03657131056826495,-0.9969649729646658,0.2900408014101587
296,2,-0.013796183462498187,-0.027160729760660637,-0.9995358714645136,0.6788938553805579
296,3,-0.05060656067551799,0.06363412690123987,-0.9966893749640352,0.4074780026710025
296,4,-0.16994951700330135,-0.014270230785942481,-0.9853494441256868,0.2986683863499285
296,5,-0.027625740207420056,-0.10002152430462788,-0.9946017020351106,0.44962466835968434
297,1,-0.06774582256942184,0.037407333470466,-0.9970010738253368,0.28615870544401023
297,2,-0.01135205889878612,-0.02741811672145192,-0.99955960314573,0.6788938553805579
297,3,-0.050551995699093764,0.06355463486582827,-0.9966972649605922,0.27341793206973786
297,4,-0.1710638999455189,-0.014570355836584288,-0.9851522325846892,0.2986683863499285
297,5,-0.026408133918665568,-0.09946678035746433,-0.9946904040361988,0.4921631446869388
298,1,-0.06727111844851208,0.03857236935043597,-0.9969887656145949,0.3290414793576399
298,2,-0.00890719961553785,-0.02766963102191972,-0.9995774324094228,1.242461546092776
298,3,-0.04975008127135469,0.06388525732622953,-0.9967164475914368,0.2181314111580254
298,4,-0.17217803581311808,-0.01487056633587907,-0.9849535846455638,0.28762900592351326
298,5,-0.024991280640583785,-0.09871195355150623,-0.9948021890298832,0.46937314317677514
299,1,-0.06726869474833364,0.04035577330401062,-0.9969183476957828,0.287643456143441
299,2,-0.010565055747003444,-0.02814436107420565,-0.9995479741087396,1.2436077118904896
299,3,-0.04880519512214356,0.06488721229607948,-0.99669836060727,0.36616144811819473
299,4,-0.17219482446775808,-0.01436990789744147,-0.9849581666990598,0.21887812852049857
299,5,-0.02309138189786914,-0.09696598936942312,-0.9950197652880456,0.5087846958169719
300,1,-0.06777556789485449,0.04178597365512152,-0.996825164400628,0.2814641748094412
300,2,-0.017641876660230954,-0.02739744681398302,-0.9994688801003876,0.8815079953151395
300,3,-0.04750168090006895,0.06704356890203131,-0.9966186803256918,0.5345984430117396
300,4,-0.1719045521574186,-0.013894630521770856,-0.9850156341045916,0.21887812852049857
300,5,-0.02177537643499119,-0.09500544753641796,-0.9952385154471908,0.4987836494168419
301,1,-0.06903983987752672,0.0440972974140568,-0.9966388354030064,0.3729184751070471
301,2,-0.019820551842297442,-0.024809030383472826,-0.999495643602312,0.9305465972568262
301,3,-0.046287022725668814,0.07130627053386394,-0.9963799062634208,0.40528534421311585
301,4,-0.1716143534298465,-0.013419203472903663,-0.9850728434004778,0.17667686562892493
301,5,-0.02007782611470832,-0.09218061234883286,-0.9955398312065316,0.5130906585845109
302,1,-0.07291967116128692,0.04724778682744734,-0.9962180314331744,0.20602365654822635
302,2,-0.019548267561052626,-0.02334477701511972,-0.9995363360483779,0.9305465972568262
302,3,-0.0466133005843692,0.07222486154843627,-0.99629850812967,0.17647136299185812
302,4,-0.17170910166254988,-0.012310825708529108,-0.9850707824369968,0.15940760582271918
302,5,-0.01886528892468316,-0.0898248564043864,-0.995778889201292,0.5104854855166231
303,1,-0.07475123967517115,0.04784667125552116,-0.9960537079643011,0.21642760461792682
303,2,-0.019286384844965317,-0.021878591169529456,-0.9995745941543728,0.3973769479556543
303,3,-0.04626350153329167,0.07187957262787131,-0.9963398495897148,0.22945962244505613
303,4,-0.17203141773860492,-0.01078263263313052,-0.9850324176160631,0.15940760582271918
303,5,-0.017547857402774366,-0.0872386462181251,-0.9960328164260648,0.4348147148081472
304,1,-0.07702475039240544,0.0482761693106348,-0.9958596616191392,0.3239848613550918
304,2,-0.018408431231874828,-0.022012737417418708,-0.999588190149944,0.39515883388424905
304,3,-0.04598214897875467,0.07107600374294247,-0.996410466681752,0.3044772039168414
304,4,-0.17235462415395128,-0.009254664149099534,-0.9849915063201716,0.21750329282801714
304,5,-0.01660442910849349,-0.0858260477950812,-0.9961718615867244,0.44878208970168787
305,1,-0.07841981547772431,0.0485180991812473,-0.995739110263256,0.3806198488112071
305,2,-0.016742155881533716,-0.023719230721470967,-0.99957857871096,0.39515883388424905
305,3,-0.045466378652988665,0.07028101262848495,-0.99649046715846,0.193721740210074
305,4,-0.1732158669833357,-0.007702858297076405,-0.984853768094836,0.20549896767982878
305,5,-0.01648209538871019,-0.08525029189921819,-0.99622319531666,0.6010776825180412
306,1,-0.07976970608598771,0.048493957205989466,-0.995633058957866,0.36128339413936894
306,2,-0.01507046764076844,-0.025420341331623887,-0.9995632911105552,0.9883059018168971
306,3,-0.0453097778193813,0.07015799513144838,-0.9965063890816448,0.3150182897777867
306,4,-0.17449417860670213,-0.006520763907812879,-0.9846366056802832,0.20549896767982878
306,5,-0.016997078075218882,-0.08566613518106969,-0.996178886423334,0.561806752713202
307,1,-0.08016388957615429,0.048431609163540335,-0.9956044167636616,0.33800756880409605
307,2,-0.014283643640854406,-0.02770583625047676,-0.9995140913555001,1.1330452648731446
307,3,-0.04540006502816228,0.07046382231123012,-0.99648068520724,0.36426365384546144
307,4,-0.17577210252880365,-0.0053388779551668064,-0.9844164131592881,0.21771068606408328
307,5,-0.017940832685770455,-0.08656567210225036,-0.996084642516632,0.5247634018245857
308,1,-0.07966035093797108,0.048163630222119724,-0.9956578275930958,0.1693129233805791
308,2,-0.015829749185596497,-0.02832739084564245,-0.99947332730291,1.1330452648731446
308,3,-0.0456558326548079,0.0709304729351391,-0.9964359189585892,0.2733500239504903
308,4,-0.17683980772253946,-0.004925606017830944,-0.9842273167963951,0.21771068606408328
308,5,-0.01898690102408747,-0.08714767343380947,-0.9960144325263448,0.5021780876808158
309,1,-0.07878061691079341,0.047917495507349264,-0.99573967757522,0.13605416563538683
309,2,-0.01737634656491484,-0.02894758436001687,-0.9994299015208999,0.7378966388114652
309,3,-0.04573345643914934,0.07131152460143196,-0.9964050376415721,0.15966624568392637
309,4,-0.17790712746474205,-0.0045117441746007686,-0.984036930470238,0.26249695996190836
309,5,-0.019899092912830155,-0.08751265202633349,-0.99596461941391,0.40191455047390867
310,1,-0.07720194580834146,0.04728607928512695,-0.995893490973196,0.12778910701379131
310,2,-0.019496942476577458,-0.028321284279967864,-0.999408734513966,0.49483634757255396
310,3,-0.04565871843522905,0.07113816585046638,-0.996420955585173,0.19357956654578207
310,4,-0.1788070298356211,-0.004049439502032862,-0.9838758273693538,0.36353605478234574
310,5,-0.02041539273398831,-0.08751579501423783,-0.9959538826767099,0.3263922350047844
311,1,-0.07581188747750106,0.04679424848181237,-0.99602356134607,0.10767625184424942
311,2,-0.021445083921983327,-0.02837142833985195,-0.999367382228556,0.49483634757255396
311,3,-0.044980296584852385,0.0705734221114987,-0.9964919690925358,0.29084979716438686
311,4,-0.1797348642526881,-0.0038916420332886295,-0.983707368237228,0.37014002664967
311,5,-0.0207935789295542,-0.08789215305077801,-0.9959130426610938,0.2550063628127634
312,1,-0.0737692979498091,0.046161217855003406,-0.9962064616863872,0.08280119772064112
312,2,-0.023393255328527155,-0.028414745268987525,-0.9993225068199676,0.49483634757255396
312,3,-0.04434453298533029,0.07020227489209427,-0.996546626541492,0.29687358590287893
312,4,-0.18002332319250136,-0.004155294526655924,-0.983653531891236,0.2685650098728291
312,5,-0.02089091920523845,-0.08976609443375333,-0.9957437506512324,0.2698365934216604
313,1,-0.07193309891342599,0.045676353757102175,-0.9963630302123376,0.07243665576969757
313,2,-0.02534141898401476,-0.0284513504100112,-0.9992738935621619,0.5534743141834041
313,3,-0.04347909086346005,0.07001067272900119,-0.9965982457834976,0.21765397280107915
313,4,-0.17939201838427066,-0.00428743044327331,-0.9837683416667616,0.2685650098728291
313,5,-0.02053282616643678,-0.09083558496881723,-0.995654197243896,0.31338220867017574
314,1,-0.06949270853657166,0.045204585348134915,-0.99655770766814,0.14969993957075908
